param n := 75;
param Q := 140;
param c:
	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75 :=
23	31.38470965295043	12.529964086141668	25.079872407968907	19.72308292331602	34.713109915419565	44.721359549995796	22.80350850198276	44.77722635447622	47.16990566028302	34.438350715445125	47.80167361086848	57.48912940721924	33.24154027718932	51.478150704935004	58.66856057549052	51.15662224971465	12.806248474865697	27.202941017470888	28.071337695236398	54.78138369920935	56.753854494650845	36.24913792078372	21.213203435596427	0.0	15.524174696260024	36.49657518178932	34.9857113690718	44.40720662234904	26.832815729997478	41.048751503547585	32.0624390837628	52.0	27.313000567495326	15.033296378372908	40.80441152620633	49.193495504995376	46.61544808322666	50.695167422546305	52.3450093132096	37.21558813185679	29.068883707497267	11.045361017187261	14.560219778561036	10.295630140987	22.360679774997898	39.05124837953327	42.37924020083418	41.10960958218893	37.656340767525464	10.04987562112089	28.284271247461902	21.095023109728988	44.14748010928823	52.69724850502159	57.48912940721924	42.01190307520001	5.830951894845301	54.00925846556311	43.18564576337837	69.1158447825099	58.180752831155424	33.301651610693426	20.615528128088304	9.219544457292887	23.345235059857504	57.3149195236284	63.655321851358195	36.76955262170047	27.459060435491963	45.79301256742124	58.52349955359813	53.225933528685054	40.0	16.492422502470642	30.083217912982647	30.364452901377952	
24	33.13608305156178	25.80697580112788	33.61547262794322	14.142135623730951	38.8329756778952	53.225933528685054	27.51363298439521	43.56604182158393	48.041648597857254	24.839484696748443	40.22437072223753	52.80151512977634	29.120439557122072	55.57877292636101	56.753854494650845	58.18934610390462	15.652475842498529	26.019223662515376	13.152946437965905	55.226805085936306	65.7419196555744	47.634021455258214	35.510561809129406	15.524174696260024	0.0	23.259406699226016	34.132096331752024	48.83646178829912	38.897300677553446	48.104053883222775	39.81205847478876	40.80441152620633	18.027756377319946	23.600847442411894	43.104524124504614	48.507731342539614	57.42821606144492	59.941638282582836	46.14108798023731	28.600699292150182	24.041630560342615	26.476404589747453	30.083217912982647	25.632011235952593	14.866068747318506	44.9221548904324	44.01136216933077	51.31276644267	46.52956049652737	7.0710678118654755	15.264337522473747	22.360679774997898	47.265209192385896	50.0	60.03332407921454	27.16615541441225	18.027756377319946	60.166435825965294	37.12142238654117	66.40783086353596	69.06518659932803	47.01063709417264	32.526911934581186	18.384776310850235	38.8329756778952	50.774009099144415	57.8013840664737	38.01315561749642	32.57299494980466	58.05170109479997	68.60029154456998	64.40496875241847	32.7566787083184	27.586228448267445	40.22437072223753	33.54101966249684	
25	33.24154027718932	42.2965719651132	42.485291572496	19.4164878389476	40.311288741492746	58.137767414994535	34.0	35.84689665786984	42.485291572496	10.295630140987	23.08679276123039	38.01315561749642	22.20360331117452	53.53503525729669	45.5411901469428	60.207972893961475	28.284271247461902	25.612496949731394	11.313708498984761	47.75981574503821	70.00714249274856	57.706152185014034	51.78802950489621	36.49657518178932	23.259406699226016	0.0	30.0	48.41487374764082	51.264022471905186	51.66236541235796	46.04345773288535	18.439088914585774	12.083045973594572	36.138621999185304	40.80441152620633	40.496913462633174	65.45991139621256	65.19202405202648	30.066592756745816	13.601470508735444	19.1049731745428	47.265209192385896	50.039984012787215	45.0111097397076	16.492422502470642	47.38143096192854	40.496913462633174	59.07622195096772	53.009433122794285	26.476404589747453	8.246211251235321	27.730849247724095	45.221676218380054	38.63935817272331	55.036351623268054	9.219544457292887	40.52159917870962	60.60528029800704	23.345235059857504	53.0	76.21679604916491	61.032778078668514	45.880278987817846	34.132096331752024	59.033888572581766	33.54101966249684	40.792156108742276	35.608987629529715	37.44329045369811	68.47627326307996	74.41102068914255	72.42237223399962	18.439088914585774	41.23105625617661	49.64876634922564	35.4682957019364	
26	6.082762530298219	30.610455730027933	20.615528128088304	20.024984394500787	11.704699910719626	29.5296461204668	14.422205101855956	9.848857801796104	14.035668847618199	19.849433241279208	20.024984394500787	23.600847442411894	7.810249675906654	23.706539182259394	23.706539182259394	30.4138126514911	22.360679774997898	8.246211251235321	33.52610922848042	21.095023109728988	40.607881008493905	33.13608305156178	36.24913792078372	34.9857113690718	34.132096331752024	30.0	0.0	18.439088914585774	30.59411708155671	22.825424421026653	20.09975124224178	31.622776601683793	20.248456731316587	22.67156809750927	10.816653826391969	14.560219778561036	38.27531841800928	36.359317925395686	20.8806130178211	17.804493814764857	11.704699910719626	41.012193308819754	41.23105625617661	36.796738985948195	20.09975124224178	18.35755975068582	10.770329614269007	32.28002478313795	25.96150997149434	30.083217912982647	27.85677655436824	13.892443989449804	15.264337522473747	17.804493814764857	26.476404589747453	39.20459156782532	40.8166632639171	30.610455730027933	14.035668847618199	34.132096331752024	47.885279575251516	40.311288741492746	28.231188426986208	26.40075756488817	48.54894437575342	25.632011235952593	30.528675044947494	5.656854249492381	13.341664064126334	42.95346318982906	45.48626166217664	44.77722635447622	15.231546211727817	26.076809620810597	26.019223662515376	9.055385138137417	
27	16.15549442140351	35.11409973215888	20.615528128088304	35.73513677041127	10.04987562112089	14.0	22.0	16.76305461424021	11.0	38.28837943815329	35.34119409414458	31.0	26.248809496813376	7.0710678118654755	24.041630560342615	12.206555615733702	34.058772731852805	24.166091947189145	50.99019513592785	15.652475842498529	22.825424421026653	23.706539182259394	35.805027579936315	44.40720662234904	48.83646178829912	48.41487374764082	18.439088914585774	0.0	26.90724809414742	8.54400374531753	14.422205101855956	48.373546489791295	38.07886552931954	29.427877939124322	7.810249675906654	16.0	24.020824298928627	19.6468827043885	32.984845004941285	36.069377593742864	29.68164415931166	46.238512086787566	44.721359549995796	41.78516483155236	36.76955262170047	6.4031242374328485	8.94427190999916	19.6468827043885	14.7648230602334	43.18564576337837	45.65084884205331	26.476404589747453	4.123105625617661	23.0	13.892443989449804	57.62811813689564	49.8196748283246	12.206555615733702	30.01666203960727	33.54101966249684	31.32091952673165	33.83784863137726	28.653097563788805	35.22782990761707	49.4064773081425	36.345563690772494	38.05259518088089	12.806248474865697	17.029386365926403	30.4138126514911	28.231188426986208	29.274562336608895	32.802438933713454	29.732137494637012	20.518284528683193	15.297058540778355	
28	24.515301344262525	14.317821063276353	10.04987562112089	32.202484376209235	21.470910553583888	20.396078054371138	18.110770276274835	37.16180835212409	35.22782990761707	43.93176527297759	50.24937810560445	52.92447448959697	35.0	33.015148038438355	49.09175083453431	28.160255680657446	24.413111231467404	28.071337695236398	47.70744176750625	41.86884283091664	31.064449134018133	9.486832980505138	9.486832980505138	26.832815729997478	38.897300677553446	51.264022471905186	30.59411708155671	26.90724809414742	0.0	19.72308292331602	12.806248474865697	60.13318551349163	39.21734310225516	15.811388300841896	28.30194339616981	39.44616584663204	19.924858845171276	25.019992006393608	51.419840528729765	44.28317965096906	34.36568055487916	23.021728866442675	20.09975124224178	19.235384061671343	34.92849839314596	20.518284528683193	30.528675044947494	15.033296378372908	13.92838827718412	31.827660925679098	44.721359549995796	23.769728648009426	29.068883707497267	45.617978911828175	40.607881008493905	59.50630218724736	30.364452901377952	31.953090617340916	44.28317965096906	59.405386961116584	31.38470965295043	10.04987562112089	6.4031242374328485	20.518284528683193	22.825424421026653	56.04462507680822	60.166435825965294	27.85677655436824	17.26267650163207	19.209372712298546	32.01562118716424	26.40075756488817	44.0	11.313708498984761	6.4031242374328485	21.587033144922902	
29	18.439088914585774	30.265491900843113	16.0	36.359317925395686	11.40175425099138	6.708203932499369	20.615528128088304	24.08318915758459	19.235384061671343	42.01190307520001	41.7612260356422	39.11521443121589	30.23243291566195	13.45362404707371	32.57299494980466	10.198039027185569	32.57299494980466	26.1725046566048	52.43090691567332	24.166091947189145	18.439088914585774	15.264337522473747	29.068883707497267	41.048751503547585	48.104053883222775	51.66236541235796	22.825424421026653	8.54400374531753	19.72308292331602	0.0	9.0	54.230987451824994	40.36087214122113	26.1725046566048	14.142135623730951	24.186773244895647	16.1245154965971	13.601470508735444	40.311288741492746	40.496913462633174	32.55764119219941	41.0	38.897300677553446	36.6742416417845	38.01315561749642	4.47213595499958	16.0312195418814	11.180339887498949	6.4031242374328485	41.7612260356422	47.634021455258214	26.419689627245813	12.165525060596439	31.144823004794873	21.213203435596427	60.8276253029822	46.010868281309364	13.038404810405298	36.05551275463989	42.04759208325728	25.059928172283335	25.612496949731394	22.80350850198276	32.2490309931942	42.5440947723653	44.04543109109048	46.2709412050371	17.46424919657298	15.652475842498529	22.090722034374522	22.80350850198276	22.135943621178654	38.01315561749642	25.079872407968907	13.416407864998739	16.278820596099706	
30	14.317821063276353	21.37755832643195	7.0	29.068883707497267	9.219544457292887	13.416407864998739	12.806248474865697	25.0	22.47220505424423	37.12142238654117	40.11234224026316	40.80441152620633	26.248809496813376	21.02379604162864	36.359317925395686	19.1049731745428	24.166091947189145	20.591260281974	45.34313619501854	29.068883707497267	25.942243542145693	13.038404810405298	21.400934559032695	32.0624390837628	39.81205847478876	46.04345773288535	20.09975124224178	14.422205101855956	12.806248474865697	9.0	0.0	51.419840528729765	34.20526275297414	17.26267650163207	15.652475842498529	26.832815729997478	19.4164878389476	20.248456731316587	40.19950248448356	36.40054944640259	27.294688127912362	32.28002478313795	30.463092423455635	27.892651361962706	31.11269837220809	8.06225774829855	17.88854381999832	13.038404810405298	7.0710678118654755	33.24154027718932	41.036569057366385	19.1049731745428	16.278820596099706	33.24154027718932	28.30194339616981	55.0	37.013511046643494	22.02271554554524	34.132096331752024	46.61544808322666	30.4138126514911	21.18962010041709	14.317821063276353	23.345235059857504	35.0	44.553338819890925	48.08326112068523	16.1245154965971	8.602325267042627	23.08679276123039	29.206163733020468	26.40075756488817	34.92849839314596	16.1245154965971	6.708203932499369	11.40175425099138	
31	37.107950630558946	54.74486277268398	50.24937810560445	32.57299494980466	43.32435804486894	60.92618484691127	42.04759208325728	32.202484376209235	39.20459156782532	17.72004514666935	13.45362404707371	26.40075756488817	25.317977802344327	51.40038910358559	36.359317925395686	60.53924347066124	41.23105625617661	32.0624390837628	29.732137494637012	41.773197148410844	71.19691004531025	64.32728814430156	63.198101237299845	52.0	40.80441152620633	18.439088914585774	31.622776601683793	48.373546489791295	60.13318551349163	54.230987451824994	51.419840528729765	0.0	24.698178070456937	47.265209192385896	40.70626487409524	35.38361202590826	69.8927750200262	67.54257916307313	18.867962264113206	16.0312195418814	26.019223662515376	61.98386886924694	64.03124237432849	58.9406481131655	29.732137494637012	49.76946855251722	39.44616584663204	63.89053137985315	57.56735185849702	42.485291572496	25.612496949731394	37.05401462729781	44.41846462902562	30.610455730027933	50.20956084253277	21.840329667841555	56.79788728465171	59.64059020499378	18.35755975068582	40.80441152620633	79.20227269466452	70.178344238091	56.00892785976178	47.29693436154187	72.78049189171504	19.924858845171276	26.30589287593181	36.76955262170047	43.56604182158393	74.46475676452586	76.47875521999558	76.32168761236873	16.492422502470642	52.15361924162119	56.71860364994893	40.024992192379	
32	22.20360331117452	31.0	30.4138126514911	8.06225774829855	29.206163733020468	46.66904755831214	21.95449840010015	28.160255680657446	33.95585369269929	7.211102550927978	22.20360331117452	35.11409973215888	13.152946437965905	43.86342439892262	40.19950248448356	49.4064773081425	17.029386365926403	14.212670403551895	13.341664064126334	40.311288741492746	58.7962583843564	45.65084884205331	40.19950248448356	27.313000567495326	18.027756377319946	12.083045973594572	20.248456731316587	38.07886552931954	39.21734310225516	40.36087214122113	34.20526275297414	24.698178070456937	0.0	24.331050121192877	30.870698080866262	33.13608305156178	53.600373133029585	53.74011537017761	28.178005607210743	10.63014581273465	8.54400374531753	37.36308338453881	39.6232255123179	34.52535300326414	5.0990195135927845	36.235341863986875	31.016124838541646	47.20169488482379	41.23105625617661	18.027756377319946	7.615773105863909	15.652475842498529	35.34119409414458	33.24154027718932	46.57252408878007	20.808652046684813	32.2490309931942	50.24937810560445	19.313207915827967	49.24428900898052	64.53681120105021	49.040799340956916	33.95585369269929	23.08679276123039	48.507731342539614	32.7566787083184	39.824615503479755	25.495097567963924	25.612496949731394	56.43580423808985	62.93647591023825	60.60528029800704	14.7648230602334	29.427877939124322	37.589892258425	24.08318915758459	
33	17.804493814764857	8.06225774829855	10.44030650891055	16.76305461424021	19.924858845171276	30.364452901377952	8.602325267042627	31.89043743820395	33.12099032335839	30.0	39.56008088970496	46.22769732530488	23.769728648009426	36.49657518178932	45.60701700396552	36.345563690772494	8.602325267042627	16.55294535724685	31.906112267087632	40.70626487409524	42.720018726587654	24.08318915758459	16.0	15.033296378372908	23.600847442411894	36.138621999185304	22.67156809750927	29.427877939124322	15.811388300841896	26.1725046566048	17.26267650163207	47.265209192385896	24.331050121192877	0.0	26.40075756488817	35.805027579936315	33.83784863137726	36.76955262170047	42.5440947723653	31.25699921617557	21.37755832643195	18.439088914585774	18.601075237738275	14.142135623730951	19.6468827043885	24.020824298928627	28.178005607210743	27.784887978899608	23.40939982143925	16.64331697709324	29.154759474226502	10.44030650891055	29.410882339705484	40.311288741492746	42.720018726587654	44.01136216933077	20.396078054371138	39.05124837953327	34.0147027033899	56.22277118748239	45.48626166217664	25.079872407968907	9.848857801796104	6.082762530298219	26.40075756488817	47.50789408087881	53.009433122794285	23.021728866442675	12.649110640673518	34.655446902326915	45.17742799230607	40.80441152620633	32.28002478313795	5.0990195135927845	16.64331697709324	16.1245154965971	
34	10.0	33.28663395418648	19.79898987322333	29.427877939124322	7.0710678118654755	20.615528128088304	18.027756377319946	10.0	7.0710678118654755	30.610455730027933	27.85677655436824	25.495097567963924	18.601075237738275	13.0	20.808652046684813	20.0	29.274562336608895	17.46424919657298	44.01136216933077	14.422205101855956	30.528675044947494	27.65863337187866	36.124783736376884	40.80441152620633	43.104524124504614	40.80441152620633	10.816653826391969	7.810249675906654	28.30194339616981	14.142135623730951	15.652475842498529	40.70626487409524	30.870698080866262	26.40075756488817	0.0	11.180339887498949	30.265491900843113	26.92582403567252	26.1725046566048	28.284271247461902	22.360679774997898	44.41846462902562	43.60045871318328	39.96248240537617	30.083217912982647	10.0	2.23606797749979	25.0	19.1049731745428	38.05259518088089	38.48376280978771	21.02379604162864	4.47213595499958	17.72004514666935	17.029386365926403	50.0	46.486557196677836	19.849433241279208	22.360679774997898	31.240998703626616	38.62641583165593	36.76955262170047	28.284271247461902	31.622776601683793	49.49747468305833	30.0	32.7566787083184	5.385164807134504	13.892443989449804	36.0	35.77708763999664	36.138621999185304	25.0	28.0178514522438	22.360679774997898	10.44030650891055	
35	18.027756377319946	43.278170016764804	30.610455730027933	34.36568055487916	18.027756377319946	30.0	27.202941017470888	5.0	5.0	30.364452901377952	21.93171219946131	15.0	20.024984394500787	16.55294535724685	9.899494936611665	26.92582403567252	36.76955262170047	22.80350850198276	46.389654018972806	7.280109889280518	37.64306044943742	38.600518131237564	47.01063709417264	49.193495504995376	48.507731342539614	40.496913462633174	14.560219778561036	16.0	39.44616584663204	24.186773244895647	26.832815729997478	35.38361202590826	33.13608305156178	35.805027579936315	11.180339887498949	0.0	40.01249804748511	35.35533905932738	17.88854381999832	26.92582403567252	25.0	54.20332093147061	53.81449618829484	49.8196748283246	34.058772731852805	20.615528128088304	8.94427190999916	35.35533905932738	29.832867780352597	44.64302857109943	40.44749683231337	28.231188426986208	12.041594578792296	7.0	15.0	49.24428900898052	55.00909015790027	25.079872407968907	18.027756377319946	20.518284528683193	46.87216658103186	47.92702786528704	39.05124837953327	40.311288741492746	60.207972893961475	20.615528128088304	22.090722034374522	12.806248474865697	24.041630560342615	46.2709412050371	43.41658669218482	45.17742799230607	22.360679774997898	38.2099463490856	33.54101966249684	19.849433241279208	
36	33.1058907144937	34.17601498127012	24.08318915758459	48.104053883222775	26.570660511172846	10.04987562112089	31.89043743820395	40.19950248448356	35.014282800023196	56.43580423808985	57.723478758647246	55.00909015790027	45.18849411078001	26.248809496813376	47.67598976424087	16.1245154965971	42.01190307520001	39.96248240537617	64.35060217278468	38.8329756778952	12.649110640673518	10.44030650891055	28.160255680657446	46.61544808322666	57.42821606144492	65.45991139621256	38.27531841800928	24.020824298928627	19.924858845171276	16.1245154965971	19.4164878389476	69.8927750200262	53.600373133029585	33.83784863137726	30.265491900843113	40.01249804748511	0.0	7.810249675906654	56.43580423808985	55.46169849544819	46.647615158762406	42.579337712087536	39.20459156782532	39.05124837953327	50.32891812864648	20.396078054371138	32.14031735997639	6.4031242374328485	12.529964086141668	50.47771785649585	60.30754513325841	38.28837943815329	28.0	47.01063709417264	33.61547262794322	74.4043009509531	50.28916384272063	20.248456731316587	51.92301994298868	56.32051136131489	11.661903789690601	18.439088914585774	26.0	39.44616584663204	39.319206502675	60.13318551349163	62.07253821135398	33.24154027718932	28.0178514522438	7.211102550927978	12.165525060596439	7.0710678118654755	53.48831648126533	30.4138126514911	17.204650534085253	30.4138126514911	
37	32.01562118716424	38.63935817272331	26.40075756488817	49.20365840057018	25.0	7.0710678118654755	33.015148038438355	36.40054944640259	30.4138126514911	55.60575509783138	54.78138369920935	50.24937810560445	43.829214001622255	20.09975124224178	42.04759208325728	9.219544457292887	44.294469180700204	39.6232255123179	65.43699259593154	33.06055050963308	6.082762530298219	16.1245154965971	34.058772731852805	50.695167422546305	59.941638282582836	65.19202405202648	36.359317925395686	19.6468827043885	25.019992006393608	13.601470508735444	20.248456731316587	67.54257916307313	53.74011537017761	36.76955262170047	26.92582403567252	35.35533905932738	7.810249675906654	0.0	52.630789467763066	54.08326913195984	46.09772228646444	48.041648597857254	45.0111097397076	44.181444068749045	51.088159097779204	18.027756377319946	28.460498941515414	10.0	13.416407864998739	53.225933528685054	60.876925020897694	39.20459156782532	23.769728648009426	42.2965719651132	26.92582403567252	74.33034373659252	54.91812087098393	13.0	49.24428900898052	50.00999900019995	11.704699910719626	25.632011235952593	30.4138126514911	42.720018726587654	46.09772228646444	55.90169943749474	57.07889277132134	30.886890422961002	28.42534080710379	14.866068747318506	9.219544457292887	10.04987562112089	51.478150704935004	34.20526275297414	20.615528128088304	29.732137494637012	
38	26.92582403567252	50.60632371551998	41.48493702538308	33.421549934136806	31.064449134018133	46.69047011971501	34.92849839314596	16.278820596099706	22.47220505424423	22.135943621178654	7.0	8.06225774829855	19.209372712298546	34.438350715445125	17.4928556845359	44.598206241955516	39.698866482558415	26.076809620810597	39.293765408777	23.430749027719962	55.362442142665635	53.08483775994799	57.0087712549569	52.3450093132096	46.14108798023731	30.066592756745816	20.8806130178211	32.984845004941285	51.419840528729765	40.311288741492746	40.19950248448356	18.867962264113206	28.178005607210743	42.5440947723653	26.1725046566048	17.88854381999832	56.43580423808985	52.630789467763066	0.0	18.027756377319946	23.345235059857504	60.21627686929839	61.05735008989499	56.302753041036986	31.622776601683793	36.124783736376884	24.331050121192877	51.088159097779204	45.0111097397076	44.82186966202994	33.52610922848042	32.449961479175904	28.861739379323623	12.041594578792296	32.01562118716424	37.21558813185679	57.982756057296896	42.95346318982906	9.219544457292887	23.08679276123039	64.28841264178172	61.0	49.040799340956916	45.0	68.8839603971781	5.0	11.661903789690601	24.08318915758459	34.20526275297414	62.07253821135398	61.032778078668514	62.16912416947821	13.416407864998739	46.51881339845203	46.52956049652737	29.832867780352597	
39	22.360679774997898	38.8329756778952	34.52535300326414	17.4928556845359	29.154759474226502	47.16990566028302	26.1725046566048	22.360679774997898	29.154759474226502	4.123105625617661	11.661903789690601	25.495097567963924	10.295630140987	40.607881008493905	32.14031735997639	48.16637831516918	25.632011235952593	16.278820596099706	21.37755832643195	34.17601498127012	58.412327466040935	49.040799340956916	47.16990566028302	37.21558813185679	28.600699292150182	13.601470508735444	17.804493814764857	36.069377593742864	44.28317965096906	40.496913462633174	36.40054944640259	16.0312195418814	10.63014581273465	31.25699921617557	28.284271247461902	26.92582403567252	55.46169849544819	54.08326913195984	18.027756377319946	0.0	10.0	46.61544808322666	48.38388161361178	43.32435804486894	15.0	36.05551275463989	27.65863337187866	49.24428900898052	42.95346318982906	28.42534080710379	15.524174696260024	21.02379604162864	32.55764119219941	25.179356624028344	41.593268686170845	22.360679774997898	42.43819034784589	48.104053883222775	10.0	40.19950248448356	65.5133574166368	54.3323108288245	40.0	31.622776601683793	57.0087712549569	22.360679774997898	29.546573405388315	23.430749027719962	28.160255680657446	59.464274989274024	63.245553203367585	62.177166226839255	5.0	36.124783736376884	41.23105625617661	25.079872407968907	
40	14.142135623730951	29.120439557122072	24.73863375370596	10.295630140987	21.213203435596427	39.05124837953327	16.278820596099706	20.0	25.495097567963924	9.848857801796104	18.867962264113206	29.154759474226502	5.0990195135927845	35.34119409414458	32.7566787083184	41.23105625617661	16.64331697709324	6.708203932499369	21.840329667841555	32.0624390837628	50.91168824543142	39.56008088970496	37.21558813185679	29.068883707497267	24.041630560342615	19.1049731745428	11.704699910719626	29.68164415931166	34.36568055487916	32.55764119219941	27.294688127912362	26.019223662515376	8.54400374531753	21.37755832643195	22.360679774997898	25.0	46.647615158762406	46.09772228646444	23.345235059857504	10.0	0.0	37.589892258425	39.0	34.0147027033899	9.219544457292887	28.284271247461902	22.47220505424423	40.311288741492746	34.132096331752024	21.633307652783937	16.15549442140351	11.045361017187261	26.832815729997478	25.96150997149434	38.07886552931954	28.284271247461902	34.655446902326915	41.88078318274385	14.142135623730951	42.37924020083418	57.201398584300364	44.40720662234904	30.0	22.360679774997898	47.43416490252569	28.284271247461902	34.828149534535996	17.0	18.788294228055936	50.15974481593781	55.31726674375732	53.53503525729669	11.180339887498949	26.1725046566048	31.622776601683793	16.401219466856727	
41	36.235341863986875	11.180339887498949	25.632011235952593	29.410882339705484	37.589892258425	43.104524124504614	27.018512172212592	50.32891812864648	51.31276644267	44.27188724235731	56.43580423808985	64.4437739428721	41.048751503547585	53.14132102234569	64.03124237432849	50.48762224545735	21.02379604162864	34.20526275297414	39.11521443121589	58.83026432033091	54.08326913195984	32.2490309931942	14.560219778561036	11.045361017187261	26.476404589747453	47.265209192385896	41.012193308819754	46.238512086787566	23.021728866442675	41.0	32.28002478313795	61.98386886924694	37.36308338453881	18.439088914585774	44.41846462902562	54.20332093147061	42.579337712087536	48.041648597857254	60.21627686929839	46.61544808322666	37.589892258425	0.0	4.242640687119285	4.47213595499958	32.28002478313795	40.162171256046406	46.32493928760188	38.05259518088089	36.22154055254967	21.0	39.11521443121589	27.80287754891569	46.95742752749558	58.728187440104094	60.00833275470999	53.03772242470448	10.0	53.9351462406472	51.31276644267	74.65252842335616	53.600373133029585	26.40075756488817	18.24828759089466	15.264337522473747	12.36931687685298	65.21502894272147	71.06335201775947	41.400483088968905	30.528675044947494	40.162171256046406	54.74486277268398	48.507731342539614	48.76474136094644	16.55294535724685	28.160255680657446	34.40930106817051	
42	36.069377593742864	10.63014581273465	24.186773244895647	31.575306807693888	36.61966684720111	40.44749683231337	26.90724809414742	50.20956084253277	50.60632371551998	46.32493928760188	57.697486947006624	64.81512169239521	42.05948168962618	51.478150704935004	63.702433234531945	48.05205510693585	22.80350850198276	34.9857113690718	42.42640687119285	58.008620049092706	51.0	29.017236257093817	11.045361017187261	14.560219778561036	30.083217912982647	50.039984012787215	41.23105625617661	44.721359549995796	20.09975124224178	38.897300677553446	30.463092423455635	64.03124237432849	39.6232255123179	18.601075237738275	43.60045871318328	53.81449618829484	39.20459156782532	45.0111097397076	61.05735008989499	48.38388161361178	39.0	4.242640687119285	0.0	5.0990195135927845	34.52535300326414	38.48376280978771	45.60701700396552	35.014282800023196	33.734255586866	24.186773244895647	42.0	28.653097563788805	45.79301256742124	58.728187440104094	58.59180830116101	56.22277118748239	14.212670403551895	51.66236541235796	52.354560450833695	74.33034373659252	50.00999900019995	22.47220505424423	16.15549442140351	16.76305461424021	9.0	66.03786792439622	71.61005515987263	41.036569057366385	29.832867780352597	36.40054944640259	51.35172830587107	44.91102314577124	50.15974481593781	15.620499351813308	25.709920264364882	33.97057550292606	
43	31.89043743820395	6.708203932499369	21.18962010041709	26.476404589747453	33.12099032335839	39.01281840626232	22.67156809750927	46.010868281309364	46.87216658103186	41.23105625617661	52.773099207835045	60.30754513325841	37.21558813185679	48.703182647543684	59.665735560705194	46.2709412050371	17.72004514666935	30.23243291566195	37.656340767525464	54.378304497290095	50.24937810560445	28.635642126552707	11.661903789690601	10.295630140987	25.632011235952593	45.0111097397076	36.796738985948195	41.78516483155236	19.235384061671343	36.6742416417845	27.892651361962706	58.9406481131655	34.52535300326414	14.142135623730951	39.96248240537617	49.8196748283246	39.05124837953327	44.181444068749045	56.302753041036986	43.32435804486894	34.0147027033899	4.47213595499958	5.0990195135927845	0.0	29.427877939124322	35.73513677041127	41.88078318274385	34.23448553724738	32.0624390837628	19.4164878389476	37.013511046643494	23.853720883753127	42.485291572496	54.45181356024793	55.54277630799526	51.35172830587107	11.661903789690601	49.64876634922564	47.50789408087881	70.2922470831599	50.28916384272063	23.853720883753127	14.035668847618199	11.704699910719626	14.035668847618199	61.29437168288782	67.00746227100382	37.013511046643494	26.076809620810597	37.16180835212409	51.19570294468082	45.221676218380054	45.18849411078001	12.083045973594572	24.020824298928627	30.0	
44	20.615528128088304	26.019223662515376	26.627053911388696	3.0	27.294688127912362	44.04543109109048	18.439088914585774	29.068883707497267	34.132096331752024	12.083045973594572	26.1725046566048	38.01315561749642	14.317821063276353	43.01162633521314	41.97618372363071	47.50789408087881	12.0	12.649110640673518	14.422205101855956	41.0	56.4003546088143	41.88078318274385	35.35533905932738	22.360679774997898	14.866068747318506	16.492422502470642	20.09975124224178	36.76955262170047	34.92849839314596	38.01315561749642	31.11269837220809	29.732137494637012	5.0990195135927845	19.6468827043885	30.083217912982647	34.058772731852805	50.32891812864648	51.088159097779204	31.622776601683793	15.0	9.219544457292887	32.28002478313795	34.52535300326414	29.427877939124322	0.0	34.132096331752024	30.59411708155671	43.93176527297759	38.18376618407357	13.45362404707371	10.0	12.041594578792296	34.48187929913333	35.17101079013795	46.52956049652737	24.596747752497688	27.459060435491963	48.75448697299562	22.47220505424423	51.54609587543949	61.5223536610881	44.598206241955516	29.410882339705484	18.027756377319946	43.41658669218482	36.40054944640259	43.266615305567875	24.73863375370596	22.67156809750927	52.69724850502159	60.207972893961475	57.38466694161429	18.439088914585774	24.73863375370596	33.83784863137726	21.95449840010015	
45	14.142135623730951	29.120439557122072	14.560219778561036	32.64965543462902	7.0710678118654755	11.180339887498949	17.46424919657298	20.0	15.811388300841896	37.64306044943742	37.36308338453881	35.35533905932738	25.80697580112788	13.0	29.546573405388315	13.416407864998739	29.614185789921695	22.02271554554524	48.54894437575342	21.633307652783937	22.627416997969522	18.027756377319946	29.410882339705484	39.05124837953327	44.9221548904324	47.38143096192854	18.35755975068582	6.4031242374328485	20.518284528683193	4.47213595499958	8.06225774829855	49.76946855251722	36.235341863986875	24.020824298928627	10.0	20.615528128088304	20.396078054371138	18.027756377319946	36.124783736376884	36.05551275463989	28.284271247461902	40.162171256046406	38.48376280978771	35.73513677041127	34.132096331752024	0.0	12.041594578792296	15.0	9.219544457292887	38.8329756778952	43.60045871318328	22.847319317591726	8.94427190999916	27.459060435491963	20.248456731316587	56.568542494923804	44.28317965096906	15.297058540778355	31.622776601683793	39.44616584663204	29.5296461204668	27.784887978899608	22.360679774997898	30.0	43.01162633521314	40.0	42.579337712087536	13.0	12.36931687685298	26.0	27.202941017470888	26.570660511172846	33.54101966249684	23.769728648009426	14.142135623730951	12.206555615733702	
